date,temp_max,temp_min,temp_mean,precipitation,rain,precip_hours,windspeed_max,humidity_mean,pressure_mean
2017-07-21,19.8,7.8,12.5,0.0,0.0,0.0,15.7,82,1021.7
2017-07-22,18.2,7.2,11.8,0.0,0.0,0.0,14.3,86,1023.4
2017-07-23,21.1,8.8,13.7,0.0,0.0,0.0,14.5,86,1024.0
2017-07-24,21.5,8.7,15.0,0.0,0.0,0.0,15.4,72,1024.4
2017-07-25,22.0,10.4,15.8,0.0,0.0,0.0,12.7,64,1025.1
2017-07-26,21.5,8.6,14.4,0.0,0.0,0.0,12.9,75,1024.7
2017-07-27,18.0,7.8,12.9,0.0,0.0,0.0,17.6,86,1025.6
2017-07-28,17.8,11.1,14.1,0.0,0.0,0.0,16.7,88,1026.6
2017-07-29,21.1,9.5,14.2,0.0,0.0,0.0,16.3,86,1027.8
2017-07-30,21.1,9.4,15.0,0.0,0.0,0.0,12.8,82,1027.1
2017-07-31,19.8,10.2,15.3,0.4,0.4,2.0,8.4,76,1022.8
2017-08-01,20.3,10.9,15.6,0.0,0.0,0.0,14.6,63,1019.2
2017-08-02,22.0,10.4,16.4,0.0,0.0,0.0,20.4,66,1017.1
2017-08-03,17.7,11.2,15.0,9.2,9.2,10.0,42.7,78,1015.0
2017-08-04,15.2,6.8,10.9,0.0,0.0,0.0,15.4,86,1024.1
2017-08-05,14.3,8.4,11.2,0.1,0.1,1.0,18.4,84,1025.9
2017-08-06,14.7,8.4,11.4,0.0,0.0,0.0,17.9,86,1024.2
2017-08-07,20.6,6.1,12.5,0.0,0.0,0.0,14.8,84,1019.8
2017-08-08,24.9,11.1,17.4,3.6,3.6,4.0,25.6,71,1015.1
2017-08-09,24.3,13.9,18.9,0.1,0.1,1.0,24.5,73,1014.5
2017-08-10,17.8,11.6,13.5,0.1,0.1,1.0,19.2,93,1019.9
2017-08-11,17.8,10.6,13.3,0.0,0.0,0.0,24.5,88,1021.1
2017-08-12,20.4,12.7,14.9,0.0,0.0,0.0,23.5,91,1018.8
2017-08-13,25.7,13.4,18.5,6.3,6.3,5.0,28.9,75,1013.7
2017-08-14,19.1,10.1,14.4,0.0,0.0,0.0,24.3,78,1017.9
2017-08-15,14.9,11.9,12.9,8.7,8.7,10.0,20.1,91,1020.1
2017-08-16,17.5,11.9,13.5,0.2,0.2,2.0,15.0,89,1019.7
2017-08-17,14.8,10.8,12.8,0.3,0.3,3.0,13.7,94,1020.2
2017-08-18,18.8,10.1,13.5,1.7,1.7,1.0,20.2,91,1018.7
2017-08-19,19.1,13.4,15.6,11.0,11.0,11.0,17.1,91,1014.4
2017-08-20,17.7,10.5,14.9,22.2,22.2,18.0,25.9,86,1015.2
2017-08-21,11.8,6.2,8.9,0.4,0.4,1.0,19.1,81,1028.7
2017-08-22,12.9,6.3,10.0,0.1,0.1,1.0,21.4,91,1027.5
2017-08-23,18.1,11.2,13.6,0.0,0.0,0.0,22.6,95,1023.7
2017-08-24,22.2,12.4,15.4,0.0,0.0,0.0,19.8,91,1022.9
2017-08-25,18.3,11.4,14.3,0.3,0.3,3.0,16.8,92,1022.2
2017-08-26,24.0,11.6,16.8,0.0,0.0,0.0,14.8,83,1019.6
2017-08-27,24.7,12.2,16.9,0.0,0.0,0.0,17.0,88,1018.2
2017-08-28,22.0,12.3,16.2,0.0,0.0,0.0,12.3,87,1019.3
2017-08-29,24.6,11.8,17.4,0.0,0.0,0.0,11.5,81,1018.3
2017-08-30,28.5,14.8,20.7,0.0,0.0,0.0,14.9,67,1016.3
2017-08-31,15.8,12.1,13.4,0.1,0.1,1.0,19.8,93,1024.2
2017-09-01,15.9,12.6,13.6,0.0,0.0,0.0,19.0,92,1027.0
2017-09-02,18.8,12.1,14.2,0.0,0.0,0.0,19.1,90,1026.8
2017-09-03,23.9,10.4,15.6,0.0,0.0,0.0,17.2,86,1023.9
2017-09-04,25.2,10.7,17.6,0.0,0.0,0.0,16.0,73,1020.0
2017-09-05,26.2,12.9,19.0,0.0,0.0,0.0,14.6,63,1018.7
2017-09-06,24.0,12.1,15.9,0.0,0.0,0.0,23.1,89,1021.7
2017-09-07,25.9,12.2,17.6,0.0,0.0,0.0,14.2,81,1020.5
2017-09-08,27.2,12.8,18.2,0.0,0.0,0.0,17.3,79,1017.2
2017-09-09,27.2,13.5,18.5,0.0,0.0,0.0,19.4,79,1017.4
2017-09-10,27.6,13.9,19.4,0.0,0.0,0.0,19.8,73,1016.5
2017-09-11,29.9,13.9,21.4,0.0,0.0,0.0,17.1,62,1016.7
2017-09-12,24.5,15.4,19.2,0.0,0.0,0.0,21.0,81,1020.2
2017-09-13,28.5,12.9,19.6,0.0,0.0,0.0,16.4,75,1019.2
2017-09-14,31.0,14.5,22.4,0.0,0.0,0.0,28.3,56,1016.3
2017-09-15,30.5,16.4,22.1,0.2,0.2,1.0,23.8,58,1019.1
2017-09-16,29.5,15.8,20.1,0.2,0.2,1.0,19.1,78,1020.3
2017-09-17,24.9,15.0,18.3,1.6,1.6,5.0,20.2,87,1019.9
2017-09-18,21.5,13.9,16.5,0.0,0.0,0.0,19.7,89,1021.8
2017-09-19,26.8,14.1,18.6,0.4,0.4,1.0,14.0,83,1021.4
2017-09-20,24.5,13.9,17.9,0.0,0.0,0.0,19.1,79,1021.8
2017-09-21,29.0,11.7,18.6,0.0,0.0,0.0,15.8,74,1020.1
2017-09-22,29.6,15.1,22.2,0.0,0.0,0.0,15.9,62,1016.9
2017-09-23,23.3,16.2,19.0,0.1,0.1,1.0,20.6,74,1019.2
2017-09-24,19.6,14.4,16.3,0.4,0.4,4.0,22.1,85,1022.2
2017-09-25,20.9,14.4,16.9,0.0,0.0,0.0,21.2,80,1022.5
2017-09-26,21.9,12.6,16.5,0.0,0.0,0.0,16.6,80,1019.3
2017-09-27,27.9,12.4,19.5,0.0,0.0,0.0,18.2,69,1015.2
2017-09-28,21.4,14.9,17.1,0.2,0.2,2.0,23.9,85,1019.1
2017-09-29,16.0,14.1,14.8,14.8,14.8,15.0,24.1,91,1019.6
2017-09-30,20.5,14.4,16.6,29.3,29.3,12.0,21.4,88,1009.3
2017-10-01,24.6,14.3,18.8,0.1,0.1,1.0,28.0,78,1005.4
2017-10-02,19.6,15.2,17.7,6.0,6.0,16.0,38.5,79,1006.5
2017-10-03,19.1,9.9,14.4,0.2,0.2,1.0,24.9,66,1016.6
2017-10-04,20.1,9.6,14.4,0.0,0.0,0.0,23.8,68,1020.0
2017-10-05,27.0,9.3,17.4,0.0,0.0,0.0,18.1,80,1016.7
2017-10-06,28.5,16.3,20.9,13.8,13.8,7.0,21.6,79,1017.0
2017-10-07,19.8,14.2,16.8,16.5,16.5,19.0,19.4,92,1019.9
2017-10-08,22.2,14.1,16.8,5.4,5.4,7.0,17.7,90,1016.3
2017-10-09,23.3,15.9,18.6,0.9,0.9,3.0,20.1,88,1013.9
2017-10-10,25.2,14.6,19.3,1.3,1.3,3.0,14.4,87,1014.4
2017-10-11,29.4,16.5,22.0,3.7,3.7,3.0,15.4,79,1013.5
2017-10-12,29.9,16.8,21.3,2.9,2.9,1.0,16.5,82,1014.6
2017-10-13,29.5,16.8,22.2,0.0,0.0,0.0,20.5,81,1013.6
2017-10-14,24.8,13.5,18.4,42.4,42.4,13.0,21.7,91,1015.2
2017-10-15,15.7,13.4,14.2,2.5,2.5,12.0,20.1,90,1021.9
2017-10-16,17.9,12.9,14.9,0.1,0.1,1.0,20.9,87,1023.1
2017-10-17,20.0,12.8,16.1,0.1,0.1,1.0,18.4,91,1021.8
2017-10-18,28.8,15.1,21.0,0.0,0.0,0.0,16.9,82,1016.1
2017-10-19,28.4,16.7,21.3,11.3,11.3,4.0,26.7,76,1013.0
2017-10-20,17.5,14.4,15.7,6.3,6.3,16.0,17.5,94,1017.1
2017-10-21,23.0,16.0,19.2,15.4,15.4,18.0,27.3,84,1014.1
2017-10-22,20.4,14.8,17.8,2.1,2.1,8.0,22.5,83,1015.4
2017-10-23,16.0,11.6,13.2,5.1,5.1,7.0,21.6,90,1020.4
2017-10-24,18.0,11.2,14.2,0.0,0.0,0.0,19.4,87,1020.3
2017-10-25,21.6,13.8,16.5,11.3,11.3,9.0,15.3,89,1017.3
2017-10-26,23.1,12.6,18.2,1.8,1.8,9.0,17.1,86,1012.2
2017-10-27,22.0,16.2,18.7,14.6,14.6,14.0,26.1,87,1008.1
2017-10-28,25.8,15.6,20.1,0.0,0.0,0.0,36.9,75,1007.4
2017-10-29,24.5,14.5,17.8,2.4,2.4,5.0,17.0,86,1013.3
2017-10-30,19.9,15.5,17.4,11.0,11.0,9.0,20.0,86,1010.3
2017-10-31,21.4,13.1,16.9,2.2,2.2,6.0,22.1,89,1013.0
2017-11-01,20.0,12.2,14.6,0.0,0.0,0.0,23.2,81,1019.4
2017-11-02,19.6,11.6,14.9,0.0,0.0,0.0,23.8,84,1020.3
2017-11-03,20.4,12.0,16.2,6.5,6.5,10.0,16.3,87,1015.9
2017-11-04,22.6,16.8,19.6,8.9,8.9,7.0,33.9,87,1009.3
2017-11-05,17.1,13.4,15.5,1.7,1.7,7.0,19.5,90,1015.9
2017-11-06,17.0,12.9,14.6,0.6,0.6,5.0,18.1,90,1018.5
2017-11-07,18.8,13.1,15.1,0.3,0.3,3.0,23.8,87,1017.4
2017-11-08,18.3,12.8,15.2,5.4,5.4,9.0,17.7,93,1015.6
2017-11-09,23.7,14.4,18.0,0.8,0.8,5.0,16.3,89,1013.9
2017-11-10,24.6,15.6,19.3,8.4,8.4,9.0,16.5,87,1010.2
2017-11-11,22.0,14.7,17.5,1.2,1.2,7.0,15.9,74,1009.2
2017-11-12,24.2,12.2,17.8,0.0,0.0,0.0,24.7,61,1009.3
2017-11-13,23.5,10.7,16.8,0.0,0.0,0.0,18.0,63,1013.7
2017-11-14,22.9,10.4,16.7,0.0,0.0,0.0,18.8,70,1016.1
2017-11-15,28.4,11.8,20.1,0.0,0.0,0.0,20.0,72,1013.0
2017-11-16,29.2,17.4,23.1,6.1,6.1,2.0,21.8,66,1011.1
2017-11-17,25.8,16.4,20.1,43.1,43.1,13.0,19.2,84,1010.4
2017-11-18,23.0,16.4,19.2,13.1,13.1,15.0,21.0,88,1007.9
2017-11-19,20.1,15.3,16.9,0.7,0.7,7.0,19.6,94,1011.1
2017-11-20,20.4,15.6,17.5,1.1,1.1,7.0,19.9,91,1014.2
2017-11-21,25.0,15.5,19.5,12.6,12.6,10.0,15.0,85,1011.6
2017-11-22,19.8,13.6,16.6,2.6,2.6,7.0,21.1,90,1011.4
2017-11-23,19.9,12.6,15.4,0.9,0.9,8.0,21.3,88,1015.6
2017-11-24,26.1,12.5,19.3,0.0,0.0,0.0,12.2,79,1015.8
2017-11-25,26.2,15.4,19.8,1.5,1.5,2.0,18.4,82,1014.6
2017-11-26,23.7,17.2,19.8,10.1,10.1,20.0,30.6,87,1009.4
2017-11-27,25.8,15.6,18.9,2.0,2.0,9.0,22.7,88,1013.8
2017-11-28,23.6,15.8,18.5,0.9,0.9,6.0,22.0,83,1017.8
2017-11-29,22.9,13.9,17.1,0.7,0.7,4.0,21.0,82,1016.4
2017-11-30,21.7,13.8,17.0,0.2,0.2,2.0,20.7,82,1013.1
2017-12-01,20.2,14.2,16.8,1.3,1.3,6.0,21.6,86,1013.2
2017-12-02,21.2,14.9,17.2,1.5,1.5,6.0,22.3,85,1014.4
2017-12-03,24.9,15.3,19.2,0.3,0.3,3.0,17.3,83,1012.4
2017-12-04,27.1,16.5,20.9,0.3,0.3,3.0,14.1,81,1011.7
2017-12-05,21.8,17.2,18.9,0.8,0.8,4.0,18.8,90,1015.4
2017-12-06,23.6,16.4,19.2,1.4,1.4,6.0,19.1,87,1014.7
2017-12-07,23.6,16.3,19.0,2.1,2.1,7.0,16.3,86,1010.6
2017-12-08,25.2,17.4,20.2,1.5,1.5,9.0,19.2,85,1008.7
2017-12-09,25.3,16.5,20.1,0.3,0.3,3.0,18.4,81,1009.3
2017-12-10,27.2,17.1,21.6,0.0,0.0,0.0,15.7,75,1006.7
2017-12-11,25.2,15.2,19.5,1.8,1.8,5.0,25.8,75,1009.5
2017-12-12,17.7,14.4,15.7,0.9,0.9,3.0,22.0,84,1017.6
2017-12-13,23.9,14.4,18.3,0.0,0.0,0.0,22.8,81,1018.2
2017-12-14,27.8,15.8,21.2,0.3,0.3,2.0,13.6,79,1016.3
2017-12-15,27.5,18.4,22.2,0.6,0.6,3.0,13.6,77,1013.9
2017-12-16,26.2,17.5,21.7,2.0,2.0,6.0,13.0,84,1013.5
2017-12-17,28.6,19.1,23.7,1.2,1.2,5.0,16.1,73,1013.6
2017-12-18,23.1,18.0,20.2,5.6,5.6,11.0,24.4,85,1017.6
2017-12-19,22.8,17.1,19.3,0.5,0.5,3.0,17.3,88,1018.9
2017-12-20,25.0,18.4,20.7,11.3,11.3,11.0,15.0,86,1014.9
2017-12-21,21.8,18.4,19.6,21.9,21.9,17.0,13.3,89,1012.6
2017-12-22,24.8,17.7,20.9,5.3,5.3,10.0,14.2,85,1012.2
2017-12-23,24.2,18.8,21.3,10.5,10.5,14.0,23.8,85,1011.1
2017-12-24,23.8,17.9,21.0,19.8,19.8,16.0,28.0,87,1009.6
2017-12-25,18.5,15.9,17.1,16.4,16.4,16.0,19.9,94,1014.2
2017-12-26,19.7,15.9,17.7,0.2,0.2,2.0,15.8,95,1015.7
2017-12-27,23.5,18.0,20.4,5.7,5.7,15.0,10.7,88,1015.2
2017-12-28,24.6,18.1,20.2,26.9,26.9,15.0,19.5,93,1014.5
2017-12-29,21.0,17.0,18.6,8.5,8.5,23.0,15.7,95,1012.3
2017-12-30,23.6,17.0,19.8,14.6,14.6,13.0,18.2,88,1008.9
2017-12-31,25.1,17.8,20.9,6.4,6.4,9.0,18.6,87,1009.2
2018-01-01,26.5,18.1,21.7,2.2,2.2,9.0,21.8,85,1010.1
2018-01-02,24.8,19.0,21.5,4.0,4.0,13.0,29.4,85,1006.3
2018-01-03,25.9,16.7,21.0,0.6,0.6,5.0,19.2,80,1008.0
2018-01-04,26.6,15.8,20.0,0.0,0.0,0.0,19.7,73,1014.3
2018-01-05,27.9,14.6,20.3,0.0,0.0,0.0,22.0,77,1014.5
2018-01-06,27.0,17.4,21.6,5.2,5.2,5.0,14.0,78,1013.7
2018-01-07,21.4,16.4,18.2,1.8,1.8,11.0,25.0,87,1017.2
2018-01-08,20.1,15.4,17.3,2.9,2.9,11.0,20.9,88,1019.7
2018-01-09,21.9,15.8,18.4,9.1,9.1,14.0,17.3,90,1020.3
2018-01-10,22.8,16.9,19.3,17.2,17.2,15.0,13.3,91,1020.5
2018-01-11,22.9,18.2,19.9,9.3,9.3,12.0,19.9,88,1017.5
2018-01-12,24.2,17.1,20.1,7.6,7.6,9.0,19.1,83,1012.9
2018-01-13,24.0,17.7,20.2,9.9,9.9,8.0,23.8,86,1011.1
2018-01-14,24.6,18.2,21.2,5.2,5.2,8.0,19.9,84,1011.9
2018-01-15,25.8,19.4,22.1,2.2,2.2,5.0,30.9,80,1012.5
2018-01-16,25.1,19.1,21.4,26.2,26.2,14.0,13.1,87,1015.6
2018-01-17,24.2,19.0,21.1,32.3,32.3,24.0,12.6,90,1015.5
2018-01-18,27.4,19.5,22.0,7.3,7.3,9.0,28.2,82,1014.0
2018-01-19,24.0,18.0,20.2,23.1,23.1,13.0,18.1,91,1015.9
2018-01-20,22.6,17.5,19.4,10.5,10.5,12.0,22.2,91,1016.8
2018-01-21,26.2,17.2,20.8,12.3,12.3,11.0,14.1,87,1015.0
2018-01-22,28.5,17.9,22.3,1.3,1.3,4.0,16.3,84,1011.7
2018-01-23,27.9,19.5,23.1,11.8,11.8,6.0,19.5,82,1011.9
2018-01-24,29.6,20.0,23.2,10.2,10.2,9.0,19.6,83,1012.7
2018-01-25,24.6,17.9,20.5,0.6,0.6,3.0,21.8,86,1014.2
2018-01-26,19.1,16.2,17.9,1.6,1.6,11.0,21.9,92,1016.1
2018-01-27,20.0,15.9,17.5,0.8,0.8,6.0,20.5,89,1015.8
2018-01-28,25.5,16.8,20.7,3.8,3.8,6.0,15.8,84,1012.2
2018-01-29,24.8,16.6,20.5,9.0,9.0,14.0,19.5,89,1009.5
2018-01-30,20.5,16.0,17.8,0.0,0.0,0.0,16.0,79,1011.4
2018-01-31,23.6,16.3,19.0,1.3,1.3,7.0,20.8,84,1013.4
2018-02-01,22.5,14.4,18.1,0.7,0.7,6.0,18.0,87,1013.9
2018-02-02,24.0,15.8,19.0,1.1,1.1,5.0,15.2,86,1011.9
2018-02-03,24.0,15.0,18.9,0.1,0.1,1.0,23.3,80,1012.2
2018-02-04,20.6,15.2,17.5,1.2,1.2,8.0,21.0,86,1015.3
2018-02-05,22.5,14.8,17.6,1.0,1.0,5.0,19.1,83,1013.9
2018-02-06,24.2,13.4,18.0,0.0,0.0,0.0,15.7,80,1012.1
2018-02-07,24.5,14.4,19.5,1.8,1.8,8.0,10.3,79,1012.3
2018-02-08,26.0,16.4,20.7,4.1,4.1,4.0,14.8,85,1012.8
2018-02-09,27.4,17.1,22.4,4.8,4.8,5.0,13.0,81,1013.4
2018-02-10,26.4,20.8,23.1,3.2,3.2,6.0,19.8,80,1013.1
2018-02-11,26.5,19.9,22.2,9.9,9.9,14.0,16.6,84,1013.2
2018-02-12,21.8,15.6,19.3,34.9,34.9,24.0,22.0,92,1014.0
2018-02-13,18.0,14.8,16.2,4.7,4.7,17.0,22.6,92,1020.1
2018-02-14,17.2,13.9,15.4,3.4,3.4,10.0,22.8,90,1022.3
2018-02-15,19.5,14.1,16.7,0.7,0.7,5.0,18.7,90,1022.4
2018-02-16,20.1,15.2,17.4,1.0,1.0,7.0,17.6,89,1021.8
2018-02-17,21.5,15.7,18.1,1.7,1.7,7.0,16.0,88,1018.6
2018-02-18,21.4,17.0,18.7,2.5,2.5,8.0,12.5,87,1014.6
2018-02-19,22.5,17.1,19.5,6.9,6.9,13.0,16.4,91,1010.5
2018-02-20,23.8,18.2,20.5,0.6,0.6,5.0,27.6,85,1007.8
2018-02-21,25.2,17.6,20.7,1.3,1.3,6.0,23.5,83,1009.0
2018-02-22,25.2,16.5,20.1,0.3,0.3,3.0,20.2,82,1011.5
2018-02-23,22.5,15.8,18.5,0.3,0.3,3.0,18.7,85,1015.8
2018-02-24,22.8,15.8,18.3,0.7,0.7,6.0,18.0,86,1017.8
2018-02-25,23.6,15.6,18.8,0.0,0.0,0.0,18.4,83,1017.7
2018-02-26,25.4,16.0,19.5,0.0,0.0,0.0,17.1,85,1016.0
2018-02-27,25.5,15.4,20.1,1.0,1.0,4.0,8.8,83,1014.6
2018-02-28,27.1,17.9,21.1,5.7,5.7,5.0,17.7,85,1013.6
2018-03-01,27.0,17.9,21.7,2.6,2.6,9.0,10.7,83,1015.4
2018-03-02,23.9,19.1,21.3,3.1,3.1,9.0,11.8,89,1015.5
2018-03-03,27.0,18.5,21.3,1.0,1.0,7.0,16.9,86,1013.8
2018-03-04,24.1,17.7,20.4,4.3,4.3,8.0,12.7,88,1011.8
2018-03-05,25.1,18.6,21.3,5.4,5.4,6.0,17.1,87,1010.6
2018-03-06,25.9,18.0,21.2,8.0,8.0,11.0,16.0,87,1011.4
2018-03-07,22.9,17.2,19.0,7.4,7.4,10.0,16.7,91,1012.6
2018-03-08,21.5,16.6,18.3,0.5,0.5,3.0,16.4,91,1014.4
2018-03-09,24.4,15.0,19.3,0.9,0.9,5.0,17.6,86,1014.2
2018-03-10,24.4,18.1,20.1,2.6,2.6,11.0,12.3,88,1012.3
2018-03-11,27.8,17.2,21.9,0.0,0.0,0.0,15.0,79,1010.4
2018-03-12,27.1,18.3,22.2,0.8,0.8,4.0,20.8,79,1009.2
2018-03-13,26.8,17.6,21.6,1.3,1.3,7.0,14.9,85,1012.2
2018-03-14,26.9,19.2,22.0,4.1,4.1,4.0,20.1,89,1013.1
2018-03-15,28.4,18.9,22.5,1.6,1.6,2.0,26.6,81,1012.5
2018-03-16,27.0,17.7,21.5,1.1,1.1,3.0,18.7,83,1013.9
2018-03-17,26.4,19.1,21.4,4.3,4.3,6.0,13.3,90,1014.2
2018-03-18,28.1,19.9,22.9,0.1,0.1,1.0,12.2,84,1011.7
2018-03-19,28.6,20.6,23.9,4.1,4.1,5.0,13.3,81,1010.6
2018-03-20,24.5,18.7,21.0,16.3,16.3,13.0,16.5,91,1013.4
2018-03-21,20.5,16.9,18.6,4.2,4.2,13.0,16.2,95,1014.5
2018-03-22,22.0,15.7,18.0,1.2,1.2,5.0,17.6,90,1015.2
2018-03-23,25.2,17.0,20.5,0.6,0.6,2.0,15.6,87,1014.9
2018-03-24,26.5,19.1,21.9,2.6,2.6,2.0,19.3,88,1014.9
2018-03-25,25.6,19.4,21.7,1.2,1.2,5.0,15.2,86,1014.2
2018-03-26,19.4,15.9,16.9,17.0,17.0,23.0,15.8,96,1018.3
2018-03-27,23.0,16.1,18.5,16.4,16.4,22.0,12.4,94,1018.5
2018-03-28,24.6,17.9,19.9,12.2,12.2,13.0,11.2,90,1017.7
2018-03-29,23.7,18.0,19.9,9.9,9.9,12.0,15.7,92,1017.4
2018-03-30,23.8,16.7,19.4,6.7,6.7,10.0,12.2,91,1015.8
2018-03-31,22.1,17.8,19.5,2.9,2.9,13.0,10.1,90,1014.0
2018-04-01,24.4,17.9,20.4,0.8,0.8,6.0,25.0,84,1011.1
2018-04-02,24.0,16.8,20.0,1.6,1.6,5.0,24.1,84,1010.4
2018-04-03,23.9,13.8,18.4,0.3,0.3,3.0,16.6,84,1011.3
2018-04-04,23.5,16.2,19.1,3.4,3.4,7.0,12.9,83,1012.4
2018-04-05,23.1,15.7,18.4,3.0,3.0,10.0,10.8,88,1013.3
2018-04-06,22.2,16.4,18.4,1.3,1.3,8.0,17.3,89,1014.8
2018-04-07,23.5,15.7,18.7,0.0,0.0,0.0,13.2,85,1016.8
2018-04-08,23.9,14.7,18.4,0.0,0.0,0.0,15.7,85,1018.4
2018-04-09,24.8,16.1,19.1,0.1,0.1,1.0,18.4,86,1018.6
2018-04-10,25.0,16.2,19.2,0.0,0.0,0.0,18.9,84,1019.0
2018-04-11,23.2,15.9,18.9,0.0,0.0,0.0,16.9,85,1019.1
2018-04-12,25.1,15.0,19.4,0.0,0.0,0.0,9.9,83,1018.9
2018-04-13,26.0,15.1,19.6,0.1,0.1,1.0,18.1,82,1019.8
2018-04-14,19.5,14.8,17.1,1.6,1.6,8.0,25.5,91,1024.7
2018-04-15,18.2,14.1,15.7,1.2,1.2,8.0,23.5,89,1026.2
2018-04-16,18.5,14.2,15.6,0.6,0.6,6.0,21.6,90,1025.3
2018-04-17,17.9,13.6,15.4,0.3,0.3,2.0,21.3,91,1024.9
2018-04-18,22.8,12.8,16.7,0.0,0.0,0.0,16.7,86,1024.0
2018-04-19,23.0,11.8,17.1,0.0,0.0,0.0,10.5,81,1021.5
2018-04-20,23.9,12.2,17.6,0.0,0.0,0.0,13.8,77,1019.5
2018-04-21,24.1,13.1,18.0,0.0,0.0,0.0,15.2,76,1018.2
2018-04-22,23.0,13.1,17.4,0.0,0.0,0.0,13.4,77,1018.2
2018-04-23,24.4,13.7,17.9,0.0,0.0,0.0,17.0,84,1019.7
2018-04-24,24.4,14.9,18.5,0.0,0.0,0.0,12.5,83,1020.7
2018-04-25,25.0,14.6,18.6,0.6,0.6,1.0,14.8,85,1021.0
2018-04-26,25.2,14.6,18.9,0.0,0.0,0.0,14.8,85,1019.4
2018-04-27,25.1,17.0,20.1,0.0,0.0,0.0,15.3,84,1019.6
2018-04-28,25.2,16.2,20.0,0.1,0.1,1.0,11.7,84,1020.0
2018-04-29,25.5,17.0,20.0,0.0,0.0,0.0,9.5,80,1018.9
2018-04-30,27.3,15.1,20.8,0.0,0.0,0.0,16.7,73,1017.4
2018-05-01,26.0,16.7,20.4,0.4,0.4,4.0,14.6,83,1019.3
2018-05-02,22.5,17.6,19.3,1.0,1.0,5.0,14.2,88,1020.9
2018-05-03,24.0,17.1,20.0,0.2,0.2,2.0,10.4,80,1018.9
2018-05-04,25.9,16.3,20.9,0.0,0.0,0.0,10.4,75,1018.0
2018-05-05,24.8,14.8,19.4,0.2,0.2,2.0,14.8,81,1019.8
2018-05-06,22.9,16.9,18.9,1.2,1.2,5.0,15.9,86,1022.5
2018-05-07,20.2,15.6,17.3,0.8,0.8,5.0,20.5,88,1023.7
2018-05-08,17.5,14.9,16.1,1.6,1.6,11.0,19.5,92,1023.3
2018-05-09,20.9,14.3,16.8,0.3,0.3,3.0,18.2,87,1022.1
2018-05-10,23.3,12.8,17.3,0.0,0.0,0.0,14.7,83,1018.9
2018-05-11,25.1,14.4,19.3,0.4,0.4,2.0,26.3,71,1015.0
2018-05-12,20.8,13.0,16.8,0.0,0.0,0.0,17.3,76,1015.6
2018-05-13,19.8,13.4,15.9,0.0,0.0,0.0,16.8,83,1018.8
2018-05-14,22.4,13.6,16.3,0.0,0.0,0.0,15.7,82,1019.4
2018-05-15,24.6,12.6,17.9,0.8,0.8,2.0,18.5,79,1017.0
2018-05-16,21.7,15.3,17.4,1.6,1.6,7.0,17.4,82,1016.8
2018-05-17,20.5,14.8,16.2,0.7,0.7,6.0,18.1,90,1018.6
2018-05-18,22.8,15.1,18.0,1.0,1.0,5.0,19.8,85,1014.2
2018-05-19,17.6,8.6,14.7,14.7,14.7,11.0,31.6,77,1010.3
2018-05-20,13.7,7.2,9.8,0.0,0.0,0.0,29.7,71,1015.2
2018-05-21,16.8,3.7,9.9,0.0,0.0,0.0,17.4,71,1018.4
2018-05-22,19.4,5.3,11.7,0.0,0.0,0.0,13.0,75,1018.7
2018-05-23,18.4,8.2,12.2,0.0,0.0,0.0,18.4,88,1022.6
2018-05-24,19.6,10.9,13.8,0.4,0.4,1.0,15.9,86,1024.6
2018-05-25,17.3,12.5,14.0,1.5,1.5,8.0,18.2,91,1023.9
2018-05-26,17.6,12.6,14.4,0.5,0.5,5.0,16.3,91,1023.3
2018-05-27,20.5,13.4,15.8,0.0,0.0,0.0,11.5,86,1024.3
2018-05-28,19.8,11.4,14.7,0.0,0.0,0.0,18.0,87,1025.1
2018-05-29,20.5,9.8,14.9,0.0,0.0,0.0,14.8,84,1024.1
2018-05-30,21.0,10.7,15.1,0.0,0.0,0.0,14.7,81,1022.0
2018-05-31,21.0,10.0,15.2,0.0,0.0,0.0,10.8,75,1018.0
2018-06-01,22.0,12.2,16.8,0.1,0.1,1.0,21.2,69,1015.2
2018-06-02,18.4,14.9,16.6,14.6,14.6,15.0,16.8,89,1017.3
2018-06-03,15.7,9.6,12.2,4.6,4.6,13.0,15.2,94,1024.9
2018-06-04,12.1,10.2,11.0,3.6,3.6,13.0,15.3,94,1025.7
2018-06-05,17.4,11.6,14.1,11.6,11.6,22.0,18.5,91,1017.8
2018-06-06,17.3,8.2,13.2,0.1,0.1,1.0,18.6,85,1014.6
2018-06-07,16.1,11.1,13.6,10.8,10.8,16.0,18.3,90,1016.1
2018-06-08,15.6,3.1,8.9,0.0,0.0,0.0,14.2,75,1021.1
2018-06-09,18.1,4.3,10.9,1.3,1.3,3.0,11.1,78,1020.5
2018-06-10,23.4,8.6,16.7,0.0,0.0,0.0,15.3,81,1016.4
2018-06-11,25.1,18.0,20.8,0.0,0.0,0.0,27.6,78,1013.5
2018-06-12,22.7,17.0,19.7,7.2,7.2,8.0,28.3,79,1013.5
2018-06-13,19.1,10.6,15.5,3.7,3.7,3.0,15.3,83,1018.4
2018-06-14,11.8,6.4,9.0,1.7,1.7,6.0,14.6,85,1024.9
2018-06-15,9.9,8.1,8.9,7.8,7.8,24.0,13.1,92,1026.8
2018-06-16,9.2,7.9,8.5,6.3,6.3,17.0,15.2,93,1028.4
2018-06-17,13.9,8.4,10.7,0.6,0.6,5.0,11.5,93,1028.4
